name,description,price,stock,image_url
Product 6245,This is the description for product 6245.,497.49,7,https://example.com/images/product_6245.jpg
Product 6246,This is the description for product 6246.,534.77,94,https://example.com/images/product_6246.jpg
Product 6247,This is the description for product 6247.,707.85,25,https://example.com/images/product_6247.jpg
Product 6248,This is the description for product 6248.,713.84,7,https://example.com/images/product_6248.jpg
Product 6249,This is the description for product 6249.,303.98,48,https://example.com/images/product_6249.jpg
Product 6250,This is the description for product 6250.,551.51,68,https://example.com/images/product_6250.jpg
Product 6251,This is the description for product 6251.,383.71,75,https://example.com/images/product_6251.jpg
Product 6252,This is the description for product 6252.,498.87,1,https://example.com/images/product_6252.jpg
Product 6253,This is the description for product 6253.,215.44,95,https://example.com/images/product_6253.jpg
Product 6254,This is the description for product 6254.,757.8,9,https://example.com/images/product_6254.jpg
Product 6255,This is the description for product 6255.,173.01,5,https://example.com/images/product_6255.jpg
Product 6256,This is the description for product 6256.,836.32,96,https://example.com/images/product_6256.jpg
Product 6257,This is the description for product 6257.,889.32,45,https://example.com/images/product_6257.jpg
Product 6258,This is the description for product 6258.,205.37,46,https://example.com/images/product_6258.jpg
Product 6259,This is the description for product 6259.,166.66,90,https://example.com/images/product_6259.jpg
Product 6260,This is the description for product 6260.,686.82,7,https://example.com/images/product_6260.jpg
Product 6261,This is the description for product 6261.,533.28,20,https://example.com/images/product_6261.jpg
Product 6262,This is the description for product 6262.,463.18,36,https://example.com/images/product_6262.jpg
Product 6263,This is the description for product 6263.,614.63,71,https://example.com/images/product_6263.jpg
Product 6264,This is the description for product 6264.,213.51,89,https://example.com/images/product_6264.jpg
Product 6265,This is the description for product 6265.,268.52,22,https://example.com/images/product_6265.jpg
Product 6266,This is the description for product 6266.,983.82,61,https://example.com/images/product_6266.jpg
Product 6267,This is the description for product 6267.,534.62,33,https://example.com/images/product_6267.jpg
Product 6268,This is the description for product 6268.,163.14,62,https://example.com/images/product_6268.jpg
Product 6269,This is the description for product 6269.,720.65,40,https://example.com/images/product_6269.jpg
Product 6270,This is the description for product 6270.,554.16,94,https://example.com/images/product_6270.jpg
Product 6271,This is the description for product 6271.,978.22,49,https://example.com/images/product_6271.jpg
Product 6272,This is the description for product 6272.,644.8,26,https://example.com/images/product_6272.jpg
Product 6273,This is the description for product 6273.,186.87,59,https://example.com/images/product_6273.jpg
Product 6274,This is the description for product 6274.,177.62,63,https://example.com/images/product_6274.jpg
Product 6275,This is the description for product 6275.,258.53,2,https://example.com/images/product_6275.jpg
Product 6276,This is the description for product 6276.,57.42,39,https://example.com/images/product_6276.jpg
Product 6277,This is the description for product 6277.,846.95,92,https://example.com/images/product_6277.jpg
Product 6278,This is the description for product 6278.,573.6,58,https://example.com/images/product_6278.jpg
Product 6279,This is the description for product 6279.,292.61,42,https://example.com/images/product_6279.jpg
Product 6280,This is the description for product 6280.,68.2,52,https://example.com/images/product_6280.jpg
Product 6281,This is the description for product 6281.,492.18,72,https://example.com/images/product_6281.jpg
Product 6282,This is the description for product 6282.,67.25,17,https://example.com/images/product_6282.jpg
Product 6283,This is the description for product 6283.,892.93,23,https://example.com/images/product_6283.jpg
Product 6284,This is the description for product 6284.,327.13,48,https://example.com/images/product_6284.jpg
Product 6285,This is the description for product 6285.,549.46,90,https://example.com/images/product_6285.jpg
Product 6286,This is the description for product 6286.,157.62,96,https://example.com/images/product_6286.jpg
Product 6287,This is the description for product 6287.,44.25,97,https://example.com/images/product_6287.jpg
Product 6288,This is the description for product 6288.,783.47,61,https://example.com/images/product_6288.jpg
Product 6289,This is the description for product 6289.,95.79,17,https://example.com/images/product_6289.jpg
Product 6290,This is the description for product 6290.,152.84,39,https://example.com/images/product_6290.jpg
Product 6291,This is the description for product 6291.,164.38,85,https://example.com/images/product_6291.jpg
Product 6292,This is the description for product 6292.,946.75,99,https://example.com/images/product_6292.jpg
Product 6293,This is the description for product 6293.,439.89,93,https://example.com/images/product_6293.jpg
Product 6294,This is the description for product 6294.,230.7,90,https://example.com/images/product_6294.jpg
Product 6295,This is the description for product 6295.,406.38,76,https://example.com/images/product_6295.jpg
Product 6296,This is the description for product 6296.,271.07,54,https://example.com/images/product_6296.jpg
Product 6297,This is the description for product 6297.,103.66,31,https://example.com/images/product_6297.jpg
Product 6298,This is the description for product 6298.,48.09,11,https://example.com/images/product_6298.jpg
Product 6299,This is the description for product 6299.,192.55,40,https://example.com/images/product_6299.jpg
Product 6300,This is the description for product 6300.,843.9,55,https://example.com/images/product_6300.jpg
Product 6301,This is the description for product 6301.,203.23,37,https://example.com/images/product_6301.jpg
Product 6302,This is the description for product 6302.,259.62,65,https://example.com/images/product_6302.jpg
Product 6303,This is the description for product 6303.,459.96,92,https://example.com/images/product_6303.jpg
Product 6304,This is the description for product 6304.,682.73,79,https://example.com/images/product_6304.jpg
Product 6305,This is the description for product 6305.,118.1,13,https://example.com/images/product_6305.jpg
Product 6306,This is the description for product 6306.,517.61,77,https://example.com/images/product_6306.jpg
Product 6307,This is the description for product 6307.,226.28,85,https://example.com/images/product_6307.jpg
Product 6308,This is the description for product 6308.,35.78,88,https://example.com/images/product_6308.jpg
Product 6309,This is the description for product 6309.,111.32,11,https://example.com/images/product_6309.jpg
